timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
369.269,0.00000,0.87968,0.00000,1,6.3785,0.33327,0.00893,5236.0,0.0,5.7086,12.6645,22.6951,139.1430,90.2950,76.8751,71.2474,66.9683,64.2192,61.6913,59.3593,57.2014,54.4376,51.5980,47.0241,39.8940,30.9272,22.7016,11.2135
369.370,0.00000,0.90226,0.00000,1,10.4021,0.33292,0.00892,5236.0,0.0,5.7115,12.6827,22.8837,138.6390,89.9623,76.5906,70.9831,66.7194,63.9803,61.4617,59.1382,56.9882,54.2345,51.4053,46.8482,39.7501,30.8344,22.6548,11.2107
369.472,0.00000,0.89911,0.00000,1,14.5070,0.33239,0.00892,5236.0,0.0,5.7160,12.7141,23.1955,137.8350,89.4415,76.1477,70.5727,66.3336,63.6103,61.1064,58.7964,56.6588,53.9213,51.1083,46.5775,39.5287,30.6908,22.5815,11.2062
369.570,0.00000,0.98970,0.00000,2,16.2875,0.33174,0.00892,5236.0,0.0,5.7216,12.7576,23.6235,136.8410,88.7959,75.5980,70.0630,65.8547,63.1509,60.6651,58.3717,56.2495,53.5317,50.7392,46.2410,39.2529,30.5112,22.4886,11.2008
369.669,0.00000,0.99981,0.00000,2,19.5001,0.33100,0.00892,5236.0,0.0,5.7280,12.8133,24.1691,135.7120,88.0652,74.9764,69.4874,65.3138,62.6324,60.1670,57.8925,55.7878,53.0923,50.3230,45.8618,38.9413,30.3071,22.3815,11.1945
369.768,0.00000,1.00000,0.00000,2,22.7803,0.33013,0.00892,5236.0,0.0,5.7355,12.8883,24.9208,134.3850,87.2044,74.2435,68.8080,64.6752,62.0203,59.5788,57.3265,55.2422,52.5734,49.8309,45.4133,38.5720,30.0638,22.2519,11.1871
369.873,0.00000,1.00000,0.00000,2,26.0659,0.32912,0.00892,5236.0,0.0,5.7441,12.9878,25.9854,132.8530,86.2107,73.3969,68.0233,63.9379,61.3131,58.8995,56.6729,54.6126,51.9738,49.2627,44.8956,38.1441,29.7798,22.0981,11.1760
369.975,0.00000,1.00000,0.00000,2,29.4119,0.32795,0.00893,5236.0,0.0,5.7542,13.1214,27.6401,131.0760,85.0577,72.4160,67.1142,63.0829,60.4933,58.1122,55.9155,53.8825,51.2791,48.6044,44.2956,37.6468,29.4473,21.9144,11.1584
370.071,0.00000,1.00000,0.00000,2,32.6876,0.32666,0.00893,5236.0,0.0,5.7652,13.2921,30.7018,129.1270,83.7932,71.3391,66.1166,62.1455,59.5942,57.2484,55.0842,53.0818,50.5170,47.8817,43.6372,37.0993,29.0779,21.7064,11.1330
370.171,0.00000,1.00000,0.00000,2,35.9583,0.32524,0.00893,5236.0,0.0,5.7773,13.5122,200.0000,126.9720,82.3954,70.1495,65.0138,61.1091,58.6006,56.2938,54.1658,52.1965,49.6747,47.0835,42.9097,36.4915,28.6644,21.4689,11.0977
